"OCC_CODE","TITLE","OCC_GROUP","TOTAL_EMPLOYEES","SALARY","YEAR","OCC_CODE_SHORT"
"51_4122","Welding, Soldering, And Brazing Machine Setters, Operators, And Tenders","",53080,37590,2015,"51"
"51_4194","Tool Grinders, Filers, And Sharpeners","",10220,37590,2015,"51"
"39_1012","Slot Supervisors","",7700,37550,2015,"39"
"45_4023","Log Graders And Scalers","",2740,37420,2015,"45"
"49_3092","Recreational Vehicle Service Technicians","",11970,37380,2015,"49"
"41_9012","Models","",4460,37240,2015,"41"
"51_9196","Paper Goods Machine Setters, Operators, And Tenders","",91400,37160,2015,"51"
"49_9064","Watch Repairers","",2200,37110,2015,"49"
"47_5081","Helpers--Extraction Workers","",22820,37080,2015,"47"
"53_7199","Material Moving Workers, All Other","",21740,37060,2015,"53"
"51_5112","Printing Press Operators","",168330,37020,2015,"51"
"51_9051","Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders","",19650,36970,2015,"51"
"45_4022","Logging Equipment Operators","",27290,36930,2015,"45"
"31_9091","Dental Assistants","",323110,36920,2015,"31"
"31_9099","Healthcare Support Workers, All Other","",95290,36920,2015,"31"
"39_7012","Travel Guides","",2810,36920,2015,"39"
"51_4022","Forging Machine Setters, Operators, And Tenders, Metal And Plastic","",19650,36910,2015,"51"
"29_2081","Opticians, Dispensing","",73520,36820,2015,"29"
"43_4181","Reservation And Transportation Ticket Agents And Travel Clerks","",138810,36780,2015,"43"
"29_2057","Ophthalmic Medical Technicians","",39160,36690,2015,"29"
"47_2142","Paperhangers","",3020,36610,2015,"47"
"43_3011","Bill And Account Collectors","",318970,36600,2015,"43"
"47_2061","Construction Laborers","",887580,36550,2015,"47"
"51_9023","Mixing And Blending Machine Setters, Operators, And Tenders","",129270,36410,2015,"51"
"53_7081","Refuse And Recyclable Material Collectors","",114220,36370,2015,"53"
"43_4021","Correspondence Clerks","",7320,36340,2015,"43"
"43_0000","Office And Administrative Support Occupations","major",21846420,36330,2015,"43"
"43_3021","Billing And Posting Clerks","",491070,36300,2015,"43"
"29_2053","Psychiatric Technicians","",58450,36280,2015,"29"
"49_3052","Motorcycle Mechanics","",15850,36240,2015,"49"
"51_0000","Production Occupations","major",9073290,36220,2015,"51"
"45_4029","Logging Workers, All Other","",2830,36210,2015,"45"
"37_3013","Tree Trimmers And Pruners","",40160,36030,2015,"37"
"51_4199","Metal Workers And Plastic Workers, All Other","",22190,35910,2015,"51"
"43_4141","New Accounts Clerks","",48970,35820,2015,"43"
"31_9094","Medical Transcriptionists","",57830,35720,2015,"31"
"27_1012","Craft Artists","",5270,35710,2015,"27"
"51_9021","Crushing, Grinding, And Polishing Machine Setters, Operators, And Tenders","",31140,35560,2015,"51"
"29_2041","Emergency Medical Technicians And Paramedics","",236890,35430,2015,"29"
"51_4052","Pourers And Casters, Metal","",9630,35390,2015,"51"
"51_4081","Multiple Machine Tool Setters, Operators, And Tenders, Metal And Plastic","",105570,35380,2015,"51"
"33_9011","Animal Control Workers","",13180,35330,2015,"33"
"39_5094","Skincare Specialists","",40190,35300,2015,"39"
"49_3022","Automotive Glass Installers And Repairers","",17160,35210,2015,"49"
"43_6014","Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","",2281120,35200,2015,"43"
"21_2099","Religious Workers, All Other","",7840,35160,2015,"21"
"53_0000","Transportation And Material Moving Occupations","major",9536610,35160,2015,"53"
"51_2023","Electromechanical Equipment Assemblers","",46400,35140,2015,"51"
"53_7011","Conveyor Operators And Tenders","",32890,35100,2015,"53"
"31_9093","Medical Equipment Preparers","",50330,34950,2015,"31"
"47_5051","Rock Splitters, Quarry","",3790,34870,2015,"47"
"47_4031","Fence Erectors","",21160,34840,2015,"47"
"43_9199","Office And Administrative Support Workers, All Other","",239630,34730,2015,"43"
"51_4021","Extruding And Drawing Machine Setters, Operators, And Tenders, Metal And Plastic","",72390,34580,2015,"51"
"37_3012","Pesticide Handlers, Sprayers, And Applicators, Vegetation","",24200,34570,2015,"37"
"43_4051","Customer Service Representatives","",2595990,34560,2015,"43"
"51_4033","Grinding, Lapping, Polishing, And Buffing Machine Tool Setters, Operators, And Tenders, Metal And Plastic","",73570,34560,2015,"51"
"49_3053","Outdoor Power Equipment And Other Small Engine Mechanics","",31560,34520,2015,"49"
"43_6013","Medical Secretaries","",530360,34330,2015,"43"
"49_9091","Coin, Vending, And Amusement Machine Servicers And Repairers","",32250,34260,2015,"49"
"25_4031","Library Technicians","",94170,34200,2015,"25"
"51_6091","Extruding And Forming Machine Setters, Operators, And Tenders, Synthetic And Glass Fibers","",19810,34190,2015,"51"
"53_7051","Industrial Truck And Tractor Operators","",539810,34090,2015,"53"
"37_2021","Pest Control Workers","",70250,34080,2015,"37"
"43_4151","Order Clerks","",185890,34080,2015,"43"
"53_3033","Light Truck Or Delivery Services Drivers","",826510,34080,2015,"53"
"51_9041","Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders","",71430,34030,2015,"51"
"27_2023","Umpires, Referees, And Other Sports Officials","",18620,33990,2015,"27"
"51_7011","Cabinetmakers And Bench Carpenters","",93650,33980,2015,"51"
"51_4071","Foundry Mold And Coremakers","",12860,33930,2015,"51"
"33_9031","Gaming Surveillance Officers And Gaming Investigators","",10650,33880,2015,"33"
"51_9191","Adhesive Bonding Machine Operators And Tenders","",17400,33750,2015,"51"
"51_9121","Coating, Painting, And Spraying Machine Setters, Operators, And Tenders","",88780,33610,2015,"51"
"39_2011","Animal Trainers","",11720,33600,2015,"39"
"51_6093","Upholsterers","",30180,33550,2015,"51"
"49_2096","Electronic Equipment Installers And Repairers, Motor Vehicles","",12470,33500,2015,"49"
"53_3099","Motor Vehicle Operators, All Other","",54160,33430,2015,"53"
"37_3019","Grounds Maintenance Workers, All Other","",16890,33340,2015,"37"
"35_1012","First-Line Supervisors Of Food Preparation And Serving Workers","",884090,33330,2015,"35"
"29_2056","Veterinary Technologists And Technicians","",95790,33280,2015,"29"
"51_2022","Electrical And Electronic Equipment Assemblers","",212170,33260,2015,"51"
"51_9032","Cutting And Slicing Machine Setters, Operators, And Tenders","",63330,33250,2015,"51"
"21_1093","Social And Human Service Assistants","",359350,33190,2015,"21"
"49_9095","Manufactured Building And Mobile Home Installers","",3650,33150,2015,"49"
"51_4031","Cutting, Punching, And Press Machine Setters, Operators, And Tenders, Metal And Plastic","",194670,33030,2015,"51"
"51_2021","Coil Winders, Tapers, And Finishers","",14450,32990,2015,"51"
"51_9083","Ophthalmic Laboratory Technicians","",27990,32970,2015,"51"
"43_4111","Interviewers, Except Eligibility And Loan","",184050,32930,2015,"43"
"51_4193","Plating And Coating Machine Setters, Operators, And Tenders, Metal And Plastic","",35640,32930,2015,"51"
"31_9097","Phlebotomists","",118160,32770,2015,"31"
"41_2022","Parts Salespersons","",238470,32750,2015,"41"
"33_9099","Protective Service Workers, All Other","",120270,32690,2015,"33"
"25_1191","Graduate Teaching Assistants","",125100,32510,2015,"25"
"25_2011","Preschool Teachers, Except Special Education","",370190,32500,2015,"25"
"43_5071","Shipping, Receiving, And Traffic Clerks","",674820,32350,2015,"43"
"51_5113","Print Binding And Finishing Workers","",52380,32170,2015,"51"
"51_7099","Woodworkers, All Other","",6900,32130,2015,"51"
"47_3011","Helpers--Brickmasons, Blockmasons, Stonemasons, And Tile And Marble Setters","",22970,32090,2015,"47"
"31_9092","Medical Assistants","",601240,31910,2015,"31"
"43_9061","Office Clerks, General","",2944420,31890,2015,"43"
"51_9194","Etchers And Engravers","",9490,31880,2015,"51"
"45_2099","Agricultural Workers, All Other","",5020,31850,2015,"45"
"47_4091","Segmental Pavers","",1240,31820,2015,"47"
"51_9195","Molders, Shapers, And Casters, Except Metal And Plastic","",38730,31690,2015,"51"
"29_2052","Pharmacy Technicians","",379430,31680,2015,"29"
"51_2092","Team Assemblers","",1115510,31560,2015,"51"
"51_9399","Production Workers, All Other","",241910,31520,2015,"51"
"51_4072","Molding, Coremaking, And Casting Machine Setters, Operators, And Tenders, Metal And Plastic","",135550,31510,2015,"51"
"51_9193","Cooling And Freezing Equipment Operators And Tenders","",7970,31490,2015,"51"
"51_9123","Painting, Coating, And Decorating Workers","",16020,31210,2015,"51"
"31_2012","Occupational Therapy Aides","",7570,31090,2015,"31"
"43_5111","Weighers, Measurers, Checkers, And Samplers, Recordkeeping","",69360,30980,2015,"43"
"43_9071","Office Machine Operators, Except Computer","",63290,30980,2015,"43"
"53_7063","Machine Feeders And Offbearers","",100020,30960,2015,"53"
"51_3021","Butchers And Meat Cutters","",137350,30940,2015,"51"
"51_7021","Furniture Finishers","",16480,30920,2015,"51"
"39_6012","Concierges","",31430,30870,2015,"39"
"43_9021","Data Entry Keyers","",199240,30810,2015,"43"
"51_2091","Fiberglass Laminators And Fabricators","",20630,30760,2015,"51"
"51_9151","Photographic Process Workers And Processing Machine Operators","",23940,30720,2015,"51"
"53_3022","Bus Drivers, School Or Special Client","",505560,30580,2015,"53"
"53_6061","Transportation Attendants, Except Flight Attendants","",15680,30540,2015,"53"
"47_3019","Helpers, Construction Trades, All Other","",18930,30500,2015,"47"
"51_9022","Grinding And Polishing Workers, Hand","",28110,30370,2015,"51"
"51_3091","Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders","",20320,30320,2015,"51"
"37_2019","Building Cleaning Workers, All Other","",16480,30200,2015,"37"
"47_3013","Helpers--Electricians","",71610,30000,2015,"47"
"45_3011","Fishers And Related Fishing Workers","",540,29970,2015,"45"
"47_3015","Helpers--Pipelayers, Plumbers, Pipefitters, And Steamfitters","",55530,29950,2015,"47"
"43_9051","Mail Clerks And Mail Machine Operators, Except Postal Service","",95640,29930,2015,"43"
"51_2099","Assemblers And Fabricators, All Other","",228930,29920,2015,"51"
"51_9192","Cleaning, Washing, And Metal Pickling Equipment Operators And Tenders","",17420,29910,2015,"51"
"43_4071","File Clerks","",140560,29900,2015,"43"
"45_4011","Forest And Conservation Workers","",6870,29860,2015,"45"
"27_1026","Merchandise Displayers And Window Trimmers","",100540,29790,2015,"27"
"51_9111","Packaging And Filling Machine Operators And Tenders","",378560,29770,2015,"51"
"41_9011","Demonstrators And Product Promoters","",83620,29720,2015,"41"
"51_6099","Textile, Apparel, And Furnishings Workers, All Other","",16560,29720,2015,"51"
"25_3098","Substitute Teachers","",626750,29630,2015,"25"
"31_0000","Healthcare Support Occupations","major",3989910,29520,2015,"31"
"51_3093","Food Cooking Machine Operators And Tenders","",34640,29430,2015,"51"
"45_2091","Agricultural Equipment Operators","",27200,29380,2015,"45"
"51_3092","Food Batchmakers","",133470,29210,2015,"51"
"47_3012","Helpers--Carpenters","",37820,29200,2015,"47"
"51_7041","Sawing Machine Setters, Operators, And Tenders, Wood","",48600,29190,2015,"51"
"29_2051","Dietetic Technicians","",28950,29170,2015,"29"
"39_5011","Barbers","",14350,29140,2015,"39"
"43_5021","Couriers And Messengers","",73180,29130,2015,"43"
"51_7042","Woodworking Machine Setters, Operators, And Tenders, Except Sawing","",75540,29090,2015,"51"
"43_2011","Switchboard Operators, Including Answering Service","",100500,28990,2015,"43"
"51_9031","Cutters And Trimmers, Hand","",15740,28850,2015,"51"
"39_5012","Hairdressers, Hairstylists, And Cosmetologists","",348010,28770,2015,"39"
"51_6052","Tailors, Dressmakers, And Custom Sewers","",19980,28630,2015,"51"
"49_9098","Helpers--Installation, Maintenance, And Repair Workers","",124220,28530,2015,"49"
"33_9032","Security Guards","",1097660,28460,2015,"33"
"43_4171","Receptionists And Information Clerks","",975890,28430,2015,"43"
"35_2019","Cooks, All Other","",15160,28240,2015,"35"
"41_2021","Counter And Rental Clerks","",447050,28210,2015,"41"
"31_1013","Psychiatric Aides","",69550,28170,2015,"31"
"51_6063","Textile Knitting And Weaving Machine Setters, Operators, And Tenders","",22560,28150,2015,"51"
"49_3091","Bicycle Repairers","",12560,27900,2015,"49"
"53_3031","Driver/Sales Workers","",417660,27890,2015,"53"
"53_7062","Laborers And Freight, Stock, And Material Movers, Hand","",2487680,27840,2015,"53"
"47_3016","Helpers--Roofers","",10810,27820,2015,"47"
"43_3041","Gaming Cage Workers","",17650,27780,2015,"43"
"33_9091","Crossing Guards","",68640,27730,2015,"33"
"47_3014","Helpers--Painters, Paperhangers, Plasterers, And Stucco Masons","",11030,27690,2015,"47"
"51_6061","Textile Bleaching And Dyeing Machine Operators And Tenders","",11630,27660,2015,"51"
"31_1015","Orderlies","",52660,27580,2015,"31"
"51_6064","Textile Winding, Twisting, And Drawing Out Machine Setters, Operators, And Tenders","",27760,27580,2015,"51"
"31_9095","Pharmacy Aides","",38040,27460,2015,"31"
"37_3011","Landscaping And Groundskeeping Workers","",895600,27460,2015,"37"
"31_2022","Physical Therapist Aides","",50540,27440,2015,"31"
"43_3071","Tellers","",498460,27260,2015,"43"
"39_9041","Residential Advisors","",102540,27140,2015,"39"
"37_0000","Building And Grounds Cleaning And Maintenance Occupations","major",4407050,27080,2015,"37"
"27_1023","Floral Designers","",44350,27010,2015,"27"
"51_6062","Textile Cutting Machine Setters, Operators, And Tenders","",14680,26950,2015,"51"
"39_7011","Tour Guides And Escorts","",35930,26920,2015,"39"
"31_1014","Nursing Assistants","",1420570,26820,2015,"31"
"39_9032","Recreation Workers","",336150,26610,2015,"39"
"43_4121","Library Assistants, Clerical","",100090,26580,2015,"43"
"25_9041","Teacher Assistants","",1228440,26550,2015,"25"
"41_9041","Telemarketers","",226730,26470,2015,"41"
"51_3023","Slaughterers And Meat Packers","",80250,26420,2015,"51"
"39_3019","Gaming Service Workers, All Other","",12280,26380,2015,"39"
"45_0000","Farming, Fishing, And Forestry Occupations","major",454230,26360,2015,"45"
"41_2031","Retail Salespersons","",4612510,26340,2015,"41"
"49_3093","Tire Repairers And Changers","",107500,26310,2015,"49"
"51_3011","Bakers","",176610,26270,2015,"51"
"37_2011","Janitors And Cleaners, Except Maids And Housekeeping Cleaners","",2146880,26180,2015,"37"
"39_3012","Gaming And Sports Book Writers And Runners","",12370,26170,2015,"39"
"41_9091","Door-to-Door Sales Workers, News And Street Vendors, And Related Workers","",7510,26160,2015,"41"
"45_2093","Farmworkers, Farm, Ranch, And Aquacultural Animals","",33530,26160,2015,"45"
"53_3041","Taxi Drivers And Chauffeurs","",180960,26070,2015,"53"
"51_9198","Helpers--Production Workers","",439000,26010,2015,"51"
"31_9096","Veterinary Assistants And Laboratory Animal Caretakers","",75620,25940,2015,"31"
"43_5081","Stock Clerks And Order Fillers","",1934060,25940,2015,"43"
"39_4021","Funeral Attendants","",35290,25840,2015,"39"
"49_9093","Fabric Menders, Except Garment","",620,25840,2015,"49"
"39_0000","Personal Care And Service Occupations","major",4307500,25650,2015,"39"
"51_6041","Shoe And Leather Workers And Repairers","",8180,25570,2015,"51"
